restaurant,name,category,calories,carbs,fat
Corner Bakery Cafe,Brioche Flatbread (slice),breads,330,46,13
Corner Bakery Cafe,Brioche Flatbread (whole),breads,1320,160,51
Corner Bakery Cafe,Caesar Salad,salads,230,8,20
Corner Bakery Cafe,Caesar Salad (Café & Combo),salads,360,12,31
Corner Bakery Cafe,Caesar Salad (Entrée),salads,710,21,63
Corner Bakery Cafe,Caesar Salad (side & trio portion),salads,230,8,20
Corner Bakery Cafe,Caesar Salad w/Roasted Chicken (Café & Combo),salads,420,13,32
Corner Bakery Cafe,Caesar Salad w/Roasted Chicken (Entrée),salads,820,23,65
Corner Bakery Cafe,California Grille – V (Combo),paninis,305,32,13
Corner Bakery Cafe,California Grille – V (Whole),paninis,610,64,26
Corner Bakery Cafe,Cappuccino – Nonfat,coffee,60,9,0
Corner Bakery Cafe,Cappuccino – Nonfat,coffee,90,12,0
Corner Bakery Cafe,Cappuccino – Nonfat,coffee,120,17,0
Corner Bakery Cafe,Cappuccino – Whole,coffee,100,8,5
Corner Bakery Cafe,Cappuccino – Whole,coffee,140,11,7
Corner Bakery Cafe,Cappuccino – Whole,coffee,190,15,10
Corner Bakery Cafe,Caramel Latte – Nonfat,coffee,320,63,2
Corner Bakery Cafe,Caramel Latte – Nonfat,coffee,410,84,2
Corner Bakery Cafe,Caramel Latte – Nonfat,coffee,540,111,2.5
Corner Bakery Cafe,Caramel Latte – Whole,coffee,380,61,11
Corner Bakery Cafe,Caramel Latte – Whole,coffee,490,81,13
Corner Bakery Cafe,Caramel Latte – Whole,coffee,650,108,17
Corner Bakery Cafe,Chai Latte – Nonfat,coffee,125,17,0
Corner Bakery Cafe,Chai Latte – Nonfat,coffee,170,23,0
Corner Bakery Cafe,Chai Latte – Nonfat,coffee,210,29,0
Corner Bakery Cafe,Chai Latte – Whole,coffee,200,15,11
Corner Bakery Cafe,Chai Latte – Whole,coffee,270,20,15
Corner Bakery Cafe,Chai Latte – Whole,coffee,340,25,18
Corner Bakery Cafe,Cheddar Broccoli,kids-meals,190,10,14
Corner Bakery Cafe,Cheddar Broccoli  (bowl),soups,550,28,41
Corner Bakery Cafe,Cheddar Broccoli  (cup),soups,370,19,28
Corner Bakery Cafe,Chicken Apple Sausage Panini (Egg Whites),breakfast-sandwiches,460,460,460
Corner Bakery Cafe,Chicken Apple Sausage Panini (Whole Eggs),breakfast-sandwiches,540,38,24
Corner Bakery Cafe,"Chicken Apple Sausage, 2-patties",breakfast,110,110,110
Corner Bakery Cafe,Chicken Carbonara – (Combo),entrees,680,62,33
Corner Bakery Cafe,Chicken Carbonara – (Combo),sandwiches,340,37,12
Corner Bakery Cafe,Chicken Carbonara – (Entrée),entrees,1190,99,62
Corner Bakery Cafe,Chicken Carbonara – (Whole),sandwiches,680,74,24
Corner Bakery Cafe,Chicken Pomodori (Combo),paninis,370,35,14
Corner Bakery Cafe,Chicken Pomodori (Whole),paninis,740,70,28
Corner Bakery Cafe,Chocolate Baby Bundt Cake – V,desserts,580,70,30
Corner Bakery Cafe,Chocolate Chip Cookie – V,desserts,300,46,113
Corner Bakery Cafe,Chocolate Muffin – V,breakfast,530,62,28
Corner Bakery Cafe,Chocolate Turtle Baby Bundt Cake – V,desserts,760,84,44
Corner Bakery Cafe,Chopped Salad – G (Café & Combo),salads,400,18,28
Corner Bakery Cafe,Chopped Salad – G (Entrée),salads,790,33,57
Corner Bakery Cafe,Ciabatta Ficelle – V,breads,360,65,6
Corner Bakery Cafe,Cinnamon Creme Cake – Slice (12 slices/cake) – V,desserts,770,108,34
Corner Bakery Cafe,Cinnamon Crumb Muffin – V,breakfast,650,90,30
Corner Bakery Cafe,Cinnamon Pecan Rugalach – V,desserts,250,24,16
Corner Bakery Cafe,Cinnamon Raisin – V (slice),breads,220,32,7
Corner Bakery Cafe,Cinnamon Raisin – V (whole),breads,2540,389,87
Corner Bakery Cafe,"Cinnamon Raisin Bagel – LF, VG",breakfast,330,72,2
Corner Bakery Cafe,Cinnamon Roll – V,breakfast,650,96,24
Corner Bakery Cafe,Corned Beef Reuben (Combo),paninis,380,39,18
Corner Bakery Cafe,Corned Beef Reuben (Whole),paninis,760,78,37
Corner Bakery Cafe,Corner Club (Combo),paninis,365,36,15
Corner Bakery Cafe,Corner Club (Whole),paninis,730,71,31
Corner Bakery Cafe,Country Boule – VG (slice),breads,80,16,0
Corner Bakery Cafe,Country Boule – VG (whole),breads,1040,213,3
Corner Bakery Cafe,Country Bread Boule – Bowl Option  (bowl),soups,-,-,-
Corner Bakery Cafe,Country Bread Boule – Bowl Option  (cup),soups,1040,213,3
Corner Bakery Cafe,Country Large Oblong – VG (slice),breads,170,33,1
Corner Bakery Cafe,Country Large Oblong – VG (whole),breads,4220,862,16
Corner Bakery Cafe,Country Small Oblong – VG (slice),breads,110,22,0
Corner Bakery Cafe,Country Small Oblong – VG (whole),breads,2600,532,8
Corner Bakery Cafe,Cream Cheese Brownie – V,desserts,590,53,37
Corner Bakery Cafe,Croissant – V,breakfast,340,39,16
Corner Bakery Cafe,D.C. Chicken Salad – G (Side),salads,360,22,21
Corner Bakery Cafe,D.C. Chicken Salad – G (Trio),salads,240,15,14
Corner Bakery Cafe,D.C. Chicken Salad on Steakhouse Rye Bread – (Combo),sandwiches,310,40,11
Corner Bakery Cafe,D.C. Chicken Salad on Steakhouse Rye Bread – (Whole),sandwiches,620,79,21
Corner Bakery Cafe,"Egg Salad – V, G (Side)",salads,340,5,27
Corner Bakery Cafe,"Egg Salad – V, G (Trio)",salads,230,3,19
Corner Bakery Cafe,"Everything Bagel – LF, VG",breakfast,330,69,2.5
Corner Bakery Cafe,"Farmer’s Scrambler – V, G (Egg Whites)",breakfast,250,12,11
Corner Bakery Cafe,"Farmer’s Scrambler – V, G (Whole Eggs)",breakfast,410,13,27
Corner Bakery Cafe,Focaccia Loaf – VG (slice),breads,110,19,1.5
Corner Bakery Cafe,Focaccia Loaf – VG (whole),breads,1040,190,15
Corner Bakery Cafe,"Focaccia Roll – LF, VG",sides,110,19,1.5
Corner Bakery Cafe,Frozen Mango Lemonade – VG,drinks,350,91,0
Corner Bakery Cafe,Frozen Mango Lemonade – VG,drinks,700,182,0
Corner Bakery Cafe,Frozen Mango Pomegranate Swirl – VG,drinks,320,83,0
Corner Bakery Cafe,Frozen Mango Pomegranate Swirl – VG,drinks,640,166,0
Corner Bakery Cafe,Frozen Pomegranate Lemonade – VG,drinks,290,75,0
Corner Bakery Cafe,Frozen Pomegranate Lemonade – VG,drinks,580,150,0
Corner Bakery Cafe,Fudge Brownie,desserts,590,86,28
Corner Bakery Cafe,Garlic Bread (Pasta Entrées Only) – V,sides,110,16,4
Corner Bakery Cafe,Grapes – Small Bunch (Kids’ Menu) – G,sides,40,11,0
Corner Bakery Cafe,"Greek Vegetable Salad – V, G (Side)",salads,90,9,4.5
Corner Bakery Cafe,"Greek Vegetable Salad – V, G (Trio)",salads,60,6,3
Corner Bakery Cafe,Green Chile & Chicken (Combo),paninis,370,36,13
Corner Bakery Cafe,Green Chile & Chicken (Whole),paninis,740,72,27
Corner Bakery Cafe,Grilled Cheese Sandwich – V (Combo),kids-meals,290,21,17
Corner Bakery Cafe,Grilled Cheese Sandwich – V (Whole),kids-meals,540,42,30
Corner Bakery Cafe,Grilled Ham & Swiss (Combo),paninis,340,35,11
Corner Bakery Cafe,Grilled Ham & Swiss (Whole),paninis,680,70,22
Corner Bakery Cafe,Half Moon Cheese Ravioli – V,kids-meals,320,37,14
Corner Bakery Cafe,Half Moon Cheese Ravioli – V (Combo),entrees,330,37,13
Corner Bakery Cafe,Half Moon Cheese Ravioli – V (Entrée),entrees,640,73,26
Corner Bakery Cafe,Ham & Swiss Panini (Egg Whites),breakfast-sandwiches,410,410,410
Corner Bakery Cafe,Ham & Swiss Panini (Whole Eggs),breakfast-sandwiches,490,490,490
Corner Bakery Cafe,Ham on Pretzel Bread – LF (Combo),sandwiches,340,43,10
Corner Bakery Cafe,Ham on Pretzel Bread – LF (Whole),sandwiches,680,85,20
Corner Bakery Cafe,Ham Sandwich – LF (Combo),kids-meals,165,21,4.5
Corner Bakery Cafe,Ham Sandwich – LF (Whole),kids-meals,330,42,9
Corner Bakery Cafe,Ham Sandwich on Harvest Bread – LF (Combo),kids-meals,205,30,3.5
Corner Bakery Cafe,Ham Sandwich on Harvest Bread – LF (Whole),kids-meals,410,60,7
Corner Bakery Cafe,Harvest – VG (slice),breads,170,30,2.5
Corner Bakery Cafe,Harvest – VG (whole),breads,2080,401,15
Corner Bakery Cafe,"Harvest Crisp – LF, VG",sides,60,10,0.5
Corner Bakery Cafe,Harvest Salad – V (Café & Combo),salads,430,36,25
Corner Bakery Cafe,Harvest Salad – V (Entrée),salads,760,72,45
Corner Bakery Cafe,Harvest Salad w/Roasted Chicken (Café & Combo),salads,500,37,26
Corner Bakery Cafe,Harvest Salad w/Roasted Chicken (Entrée),salads,870,74,47
Corner Bakery Cafe,"Harvest Toast – LF, VG",breakfast,170,170,170
Corner Bakery Cafe,Horizon Milk – Chocolate,kids-meals,150,22,2.5
Corner Bakery Cafe,Horizon Milk – White,kids-meals,110,13,2.5
Corner Bakery Cafe,Iced Coffee – Black,coffee,&lt; 5,0,0
Corner Bakery Cafe,Iced Coffee – Black,coffee,&lt; 10,0,&lt; 1
Corner Bakery Cafe,Iced Coffee – Creamy,coffee,320,64,6
Corner Bakery Cafe,Iced Coffee – Creamy,coffee,640,128,12
Corner Bakery Cafe,Italian Wedding Soup,kids-meals,100,9,4
Corner Bakery Cafe,Italian Wedding Soup w/ Parmesan Cheese  (bowl),soups,280,26,13
Corner Bakery Cafe,Italian Wedding Soup w/ Parmesan Cheese  (cup),soups,190,18,8
Corner Bakery Cafe,Kid’s Apple Juice,kids-meals,80,20,0
Corner Bakery Cafe,Kid’s Berry Juice,kids-meals,90,21,0
Corner Bakery Cafe,Kids’ Cheesy Scrambler w/Toast & Bacon,kids-meals,380,22,24
Corner Bakery Cafe,Kids’ Cheesy Scrambler w/Toast & Fresh Fruit,kids-meals,380,39,17
Corner Bakery Cafe,Kids’ Scrambler w/Toast & Bacon,kids-meals,320,22,19
Corner Bakery Cafe,Kids’ Scrambler w/Toast & Fresh Fruit,kids-meals,320,39,12
Corner Bakery Cafe,Latte – Nonfat,coffee,120,16,0
Corner Bakery Cafe,Latte – Nonfat,coffee,160,22,0
Corner Bakery Cafe,Latte – Nonfat,coffee,190,26,0
Corner Bakery Cafe,Latte – Whole,coffee,190,15,10
Corner Bakery Cafe,Latte – Whole,coffee,250,19,13
Corner Bakery Cafe,Latte – Whole,coffee,300,23,16
Corner Bakery Cafe,Lemon Bar – V,desserts,590,90,24
Corner Bakery Cafe,Lemon Pound Cake – Slice,desserts,480,64,22
Corner Bakery Cafe,Loaded Baked Potato,kids-meals,210,12,14
Corner Bakery Cafe,Loaded Baked Potato w/Cheddar Cheese & Green Onion,soups,410,23,28
Corner Bakery Cafe,Loaded Baked Potato w/Cheddar Cheese & Green Onion,soups,630,36,43
Corner Bakery Cafe,Macaroni & Cheese – Kraft,kids-meals,350,48,11
Corner Bakery Cafe,Maple Pecan Bar – V,desserts,730,80,44
Corner Bakery Cafe,Mixed Greens Salad – V (Café & Combo),salads,220,13,17
Corner Bakery Cafe,Mixed Greens Salad – V (Entrée),salads,420,26,33
Corner Bakery Cafe,Mixed Greens Salad w/dressing (side & trio portion) – V,salads,120,9,8
Corner Bakery Cafe,Mixed Greens Salad w/dressing – V,salads,120,9,8
Corner Bakery Cafe,Mixed Greens w/dressing (garnish) – VG,salads,30,1,2.5
Corner Bakery Cafe,Mom’s Chicken Noodle – LF,kids-meals,70,9,2
Corner Bakery Cafe,Mom’s Chicken Noodle – LF  (bowl),soups,210,28,6
Corner Bakery Cafe,Mom’s Chicken Noodle – LF  (cup),soups,140,19,4
Corner Bakery Cafe,Mom’s Corned Beef on Caraway Rye Bread (Combo),sandwiches,240,37,2
Corner Bakery Cafe,Mom’s Corned Beef on Caraway Rye Bread (Whole),sandwiches,480,75,4
Corner Bakery Cafe,Mom’s Egg Salad on White Bread (Combo),sandwiches,250,24,13
Corner Bakery Cafe,Mom’s Egg Salad on White Bread (Whole),sandwiches,500,48,25
Corner Bakery Cafe,Mom’s Roast Beef on Sourdough Bread (Combo),sandwiches,255,35,4
Corner Bakery Cafe,Mom’s Roast Beef on Sourdough Bread (Whole),sandwiches,510,70,8
Corner Bakery Cafe,Mom’s Roasted Chicken on Harvest Bread (Combo),sandwiches,250,32,4
Corner Bakery Cafe,Mom’s Roasted Chicken on Harvest Bread (Whole),sandwiches,500,65,8
Corner Bakery Cafe,Mom’s Smoked Ham on White Bread (Combo),sandwiches,205,23,6
Corner Bakery Cafe,Mom’s Smoked Ham on White Bread (Whole),sandwiches,410,46,11
Corner Bakery Cafe,Mom’s Tuna Salad on Harvest Bread (Combo),sandwiches,320,33,13
Corner Bakery Cafe,Mom’s Tuna Salad on Harvest Bread (Whole),sandwiches,640,66,25
Dairy Queen,1/2 lb. FlameThrower® GrillBurger,burgers,1000,40,74
Dairy Queen,1/2 lb. GrillBurger with Cheese,burgers,800,44,51
Dairy Queen,1/4 lb. Bacon Cheese GrillBurger™,burgers,630,44,37
Dairy Queen,1/4 lb. GrillBurger with Cheese,burgers,540,44,30
Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,burgers,570,39,35
Dairy Queen,Applesauce,kids-meals,90,23,0
Dairy Queen,"Arctic Rush Float, All Flavors – Large",drinks,550,108,9
Dairy Queen,"Arctic Rush Float, All Flavors – Medium",drinks,420,82,7
Dairy Queen,"Arctic Rush Float, All Flavors – Small",drinks,330,65,6
Dairy Queen,"Arctic Rush Freeze, All Flavors – Large",drinks,610,107,15
Dairy Queen,"Arctic Rush Freeze, All Flavors – Medium",drinks,470,80,12
Dairy Queen,"Arctic Rush Freeze, All Flavors – Small",drinks,380,65,10
Dairy Queen,"Arctic Rush, All Flavors – Large",drinks,350,70,0
Dairy Queen,"Arctic Rush, All Flavors – Medium",drinks,260,53,0
Dairy Queen,"Arctic Rush, All Flavors – Small",drinks,210,41,0
Dairy Queen,Bacon Biscuit Sandwich,breakfast,380,26,24
Dairy Queen,Banana,kids-meals,110,29,0
Dairy Queen,Banana Cream Pie Blizzard – Large,desserts,1090,168,38
Dairy Queen,Banana Cream Pie Blizzard – Medium,desserts,770,117,28
Dairy Queen,Banana Cream Pie Blizzard – Mini,desserts,370,57,13
Dairy Queen,Banana Cream Pie Blizzard – Small,desserts,570,85,21
Dairy Queen,Banana Slices,desserts,25,6,0
Dairy Queen,Banana Split,desserts,520,94,14
Dairy Queen,Banana Split Blizzard – Large,desserts,780,129,23
Dairy Queen,Banana Split Blizzard – Medium,desserts,570,93,17
Dairy Queen,Banana Split Blizzard – Mini,desserts,290,49,8
Dairy Queen,Banana Split Blizzard – Small,desserts,440,71,14
Dairy Queen,Barbecue Beef Sandwich,sandwiches,350,40,14
Dairy Queen,Barbecue Pork Sandwich,sandwiches,310,41,9
Dairy Queen,Biscuits & Gravy,breakfast,730,64,47
Dairy Queen,Breaded Mushrooms,sides,250,36,9
Dairy Queen,Brownie Pieces,desserts,130,17,6
Dairy Queen,Buster Bar® Treat***,desserts,460,44,28
Dairy Queen,Butterfinger Blizzard – Large,desserts,990,151,35
Dairy Queen,Butterfinger Blizzard – Medium,desserts,740,114,26
Dairy Queen,Butterfinger Blizzard – Small,desserts,470,71,16
Dairy Queen,Butterfinger Pieces,desserts,110,18,4.5
Dairy Queen,Butterfinger® Blizzard – Mini,desserts,340,52,12
Dairy Queen,Butterscotch Dilly Bar,desserts,210,24,11
Dairy Queen,Cappuccino MooLatté – Large,coffee,710,106,23
Dairy Queen,Cappuccino MooLatté – Medium,coffee,570,84,19
Dairy Queen,Cappuccino MooLatté – Small,coffee,450,65,16
Dairy Queen,Caramel MooLatté – Large,coffee,690,107,23
Dairy Queen,Caramel MooLatté – Medium,coffee,650,103,20
Dairy Queen,Caramel MooLatté – Small,coffee,520,82,16
Dairy Queen,Caramel Topping,desserts,90,20,1
Dairy Queen,Cheese Curds,sides,550,0,45
Dairy Queen,Cheeseburger Kids’,kids-meals,400,34,18
Dairy Queen,Cheesecake Pieces,desserts,100,10,6
Dairy Queen,Cherry Dilly Bar,desserts,210,24,12
Dairy Queen,Cherry StarKiss® Bar,desserts,80,21,0
Dairy Queen,Chick. Strip Basket – 4pc w/ Country Gravy,chicken,1030,105,53
Dairy Queen,Chick. Strip Basket – 6pc w/ Country Gravy,chicken,1260,121,66
Dairy Queen,Chicken Quesadilla Basket,chicken,1160,110,60
Dairy Queen,Chicken Strip Kids’ (2),kids-meals,220,15,12
Dairy Queen,Chili – Bowl,soups,710,881,24
Dairy Queen,Chili – Cup,soups,470,54,16
Dairy Queen,Chili Cheese Dog,entrees,380,23,24
Dairy Queen,Chili Cheese Fries,french-fries,1020,116,51
Dairy Queen,Chili Dog,entrees,330,24,20
Dairy Queen,Choc. Cov. Strawberry Waffle Bowl Sundae,desserts,760,96,38
Dairy Queen,"Choc. Xtreme Blizzard Cake, 10”, 1/12 slice***",desserts,630,84,29
Dairy Queen,"Choc. Xtreme Blizzard Cake, 8”, 1/8 slice***",desserts,620,83,29
Dairy Queen,Choco Cherry Love Blizzard – Large,desserts,920,136,34
Dairy Queen,Choco Cherry Love Blizzard – Medium,desserts,650,95,24
Dairy Queen,Choco Cherry Love Blizzard – Mini,desserts,330,49,11
Dairy Queen,Choco Cherry Love Blizzard – Small,desserts,460,69,17
Dairy Queen,Choco Chunks,desserts,150,17,10
Dairy Queen,Chocolate Chip Cookie Dough Pieces,desserts,130,18,6
Dairy Queen,Chocolate Coated Waffle Cone w/ Soft Serve,desserts,540,77,21
Dairy Queen,Chocolate Cone – Kids’,desserts,180,28,5
Dairy Queen,Chocolate Cone – Large,desserts,490,75,15
Dairy Queen,Chocolate Cone – Medium,desserts,340,54,10
Dairy Queen,Chocolate Cone – Small,desserts,240,37,7
Dairy Queen,Chocolate Dilly® Bar***,desserts,240,24,15
Dairy Queen,Chocolate Mint Dilly Bar,desserts,240,24,15
Dairy Queen,Chocolate Topping,desserts,70,17,1.5
Dairy Queen,Chocolate Xtreme Blizzard – Large,desserts,1420,189,67
Dairy Queen,Chocolate Xtreme Blizzard – Medium,desserts,960,130,45
Dairy Queen,Chocolate Xtreme Blizzard – Mini,desserts,400,55,17
Dairy Queen,Chocolate Xtreme Blizzard – Small,desserts,650,88,29
Dairy Queen,Cocoa Fudge,desserts,140,16,10
Dairy Queen,Coconut Flakes,desserts,80,7,7
Dairy Queen,Cookie Dough Blizzard – Large,desserts,1300,190,52
Dairy Queen,Cookie Dough Blizzard – Medium,desserts,1020,148,40
Dairy Queen,Cookie Dough Blizzard – Mini,desserts,420,62,16
Dairy Queen,Cookie Dough Blizzard – Small,desserts,710,104,28
Dairy Queen,Corn Dog,sides,260,26,15
Dairy Queen,Country Platter,breakfast,780,69,46
Dairy Queen,Crispy Chicken Salad,salads,470,29,26
Dairy Queen,Crispy Chicken Sandwich,sandwiches,600,59,30
Dairy Queen,Crispy Chicken Wrap,sandwiches,350,30,21
Dairy Queen,Crispy Fish Sandwich,sandwiches,470,53,22
Dairy Queen,Crispy FlameThrower Chicken Sandwich,sandwiches,830,63,51
Dairy Queen,Deluxe Cheeseburger,burgers,400,35,18
Dairy Queen,Deluxe Double Cheeseburger,burgers,640,35,34
Dairy Queen,Deluxe Double Hamburger,burgers,540,34,26
Dairy Queen,Deluxe Hamburger,burgers,350,34,14
Dairy Queen,"Dipped Cone, Chocolate – Kids’ ***",desserts,220,30,9
Dairy Queen,"Dipped Cone, Chocolate – Large ***",desserts,660,85,30
Dairy Queen,"Dipped Cone, Chocolate – Medium ***",desserts,470,61,22
Dairy Queen,"Dipped Cone, Chocolate – Small ***",desserts,330,42,15
Dairy Queen,Double Fudge Cookie Dough Blizzard – Large,desserts,1340,189,58
Dairy Queen,Double Fudge Cookie Dough Blizzard – Med,desserts,1010,144,42
Dairy Queen,Double Fudge Cookie Dough Blizzard – Mini,desserts,450,63,18
Dairy Queen,Double Fudge Cookie Dough Blizzard – Small,desserts,750,107,32
Dairy Queen,"DQ Cake, 10”, 1/12 slice",desserts,410,60,15
Dairy Queen,"DQ Cake, 8”, 1/8 slice",desserts,410,59,15
Dairy Queen,"DQ Heart Cake, 1/10 slice",desserts,290,42,11
Dairy Queen,DQ Home-Pak,desserts,1150,171,38
Dairy Queen,"DQ Log Cake, 1/8 slice",desserts,310,44,12
Dairy Queen,DQ Sandwich,desserts,190,31,5
Dairy Queen,"DQ Sheet Cake, 1/24 slice",desserts,320,47,13
Dairy Queen,DQ Ultimate® Burger,burgers,780,34,48
Dairy Queen,Foot-Long Chili Cheese Dog,entrees,670,40,43
Dairy Queen,Foot-Long Hot Dog,entrees,560,39,35
Dairy Queen,French Fries – Kids’,kids-meals,190,27,8
Dairy Queen,French Fries – Large,french-fries,500,70,21
Dairy Queen,French Fries – Regular,french-fries,310,43,13
Dairy Queen,French Silk Pie Blizzard – Large,desserts,1320,176,62
Dairy Queen,French Silk Pie Blizzard – Medium,desserts,900,120,42
Dairy Queen,French Silk Pie Blizzard – Mini,desserts,430,57,19
Dairy Queen,French Silk Pie Blizzard – Small,desserts,670,90,30
Dairy Queen,French Vanilla MooLatté – Large,coffee,780,129,22
Dairy Queen,French Vanilla MooLatté – Medium,coffee,630,101,19
Dairy Queen,French Vanilla MooLatté – Small,coffee,500,80,15
Dairy Queen,Fries,kids-meals,190,27,8
Dairy Queen,Fudge Bar,desserts,50,13,0
Dairy Queen,Fudge Brownie Temptation Waffle Bowl Sundae,desserts,940,121,48
Dairy Queen,Georgia Mud Fudge Blizzard – Large,desserts,1450,164,83
Dairy Queen,Georgia Mud Fudge Blizzard – Medium,desserts,990,115,55
Dairy Queen,Georgia Mud Fudge Blizzard – Small,desserts,680,82,35
Dairy Queen,Georgia Mud Fudge® Blizzard – Mini,desserts,410,52,19
Dairy Queen,Grilled Cheese Kids’,kids-meals,320,30,13
Dairy Queen,Grilled Chicken Salad,salads,330,13,15
Dairy Queen,Grilled Chicken Sandwich,sandwiches,360,32,15
Dairy Queen,Grilled Chicken Wrap,sandwiches,280,22,15
Dairy Queen,Ham Biscuit Sandwich,breakfast,360,26,21
Dairy Queen,Hashbrowns,breakfast,190,18,12
Dairy Queen,Hawaiian Blizzard – Large,desserts,820,125,29
Dairy Queen,Hawaiian Blizzard – Medium,desserts,600,92,21
Dairy Queen,Hawaiian Blizzard – Mini,desserts,300,45,10
Dairy Queen,Hawaiian Blizzard – Small,desserts,440,67,15
Dairy Queen,Heath Blizzard – Large,desserts,1260,173,57
Dairy Queen,Heath Blizzard – Medium,desserts,920,126,41
Dairy Queen,Heath Blizzard – Small,desserts,600,83,26
Dairy Queen,Heath Pieces,desserts,150,17,9
Dairy Queen,Heath® Blizzard – Mini,desserts,360,51,14
Dairy Queen,Heath® Dilly Bar,desserts,220,25,13
Dairy Queen,Hot Dog,entrees,290,22,17
Dairy Queen,Hot Dog Kids’,kids-meals,290,22,17
Dairy Queen,Hot Fudge Topping,desserts,90,15,3.5
Dairy Queen,Iron Grilled Cheese Sandwich,sandwiches,420,52,14
Dairy Queen,Iron Grilled Classic Club Sandwich,sandwiches,600,55,24
Dairy Queen,Iron Grilled Supreme BLT Sandwich,sandwiches,600,40,34
Dairy Queen,Iron Grilled Turkey Sandwich,sandwiches,550,43,23
Dairy Queen,"Lemonade Chiller, Classic, Large",drinks,600,143,0
Dairy Queen,"Lemonade Chiller, Classic, Medium",drinks,380,87,0
Dairy Queen,"Lemonade Chiller, Classic, Small",drinks,250,55,0
Dairy Queen,"Lemonade Chiller, Strawberry, Large",drinks,680,161,0
Dairy Queen,"Lemonade Chiller, Strawberry, Medium",drinks,420,96,0
Dairy Queen,"Lemonade Chiller, Strawberry, Small",drinks,280,64,0
Dairy Queen,M&M’s Chocolate Candies,desserts,140,20,6
Dairy Queen,M&M’s Chocolate Candy Blizzard – Large,desserts,1140,176,41
